 -8.142241525E-01 0.000000000E+00 1.084173634E-01 0.000000000E+00 1.460553698E+01 8.603399380E+01 5.941748195E+00 2.223977080E-01 1.237627558E-05 1.189942182E-13
 -7.438142852E-01 0.000000000E+00 1.205966517E-01 0.000000000E+00 1.448584949E+01 8.552943263E+01 5.927815074E+00 2.476724390E-01 1.221459136E-05 1.393344166E-13
 -6.789011393E-01 0.000000000E+00 1.335704025E-01 0.000000000E+00 1.434527016E+01 8.493543228E+01 5.911332766E+00 2.746999570E-01 1.216522111E-05 1.629745651E-13
 -6.191038233E-01 0.000000000E+00 1.472735299E-01 0.000000000E+00 1.418244964E+01 8.424557492E+01 5.892082963E+00 3.033770261E-01 1.220377621E-05 1.901004188E-13
 -5.640625376E-01 0.000000000E+00 1.616263463E-01 0.000000000E+00 1.399651168E+01 8.345511966E+01 5.869896626E+00 3.335728478E-01 1.230940928E-05 2.208067654E-13
 -5.134380289E-01 0.000000000E+00 1.765402515E-01 0.000000000E+00 1.378718519E+01 8.256172663E+01 5.844659199E+00 3.651398008E-01 1.246313349E-05 2.550872867E-13
 -4.669109717E-01 0.000000000E+00 1.919240855E-01 0.000000000E+00 1.355476242E+01 8.156530668E+01 5.816306817E+00 3.979257262E-01 1.264768416E-05 2.928322768E-13
 -4.241812909E-01 0.000000000E+00 2.076856138E-01 0.000000000E+00 1.329975909E+01 8.046656039E+01 5.784788725E+00 4.317774192E-01 1.284929694E-05 3.338085145E-13
 -3.849674420E-01 0.000000000E+00 2.237279251E-01 0.000000000E+00 1.302341878E+01 7.926917219E+01 5.750134396E+00 4.665297057E-01 1.305611348E-05 3.776627652E-13
 -3.490056592E-01 0.000000000E+00 2.399665917E-01 0.000000000E+00 1.272761036E+01 7.797941165E+01 5.712447469E+00 5.020401896E-01 1.325478067E-05 4.239564345E-13
 -3.160491843E-01 0.000000000E+00 2.563484171E-01 0.000000000E+00 1.241381330E+01 7.660182015E+01 5.671777678E+00 5.382332720E-01 1.343126765E-05 4.721953368E-13
 -2.858674840E-01 0.000000000E+00 2.728357026E-01 0.000000000E+00 1.208343766E+01 7.514062268E+01 5.628159329E+00 5.750666060E-01 1.357423358E-05 5.218493849E-13
 -2.582454638E-01 0.000000000E+00 2.893816970E-01 0.000000000E+00 1.173829807E+01 7.360184939E+01 5.581674515E+00 6.124765700E-01 1.367982268E-05 5.723469500E-13
 -2.329826857E-01 0.000000000E+00 3.059042693E-01 0.000000000E+00 1.138096146E+01 7.199502472E+01 5.532507288E+00 6.503175264E-01 1.375253614E-05 6.231084425E-13
 -2.098925948E-01 0.000000000E+00 3.222603132E-01 0.000000000E+00 1.101576933E+01 7.033798074E+01 5.481106830E+00 6.882928049E-01 1.379316414E-05 6.736556938E-13
 -1.888017593E-01 0.000000000E+00 3.382655489E-01 0.000000000E+00 1.064873437E+01 6.865674683E+01 5.428209106E+00 7.259871397E-01 1.379511444E-05 7.235598861E-13
 -1.695491287E-01 0.000000000E+00 3.537500174E-01 0.000000000E+00 1.028583865E+01 6.697812337E+01 5.374619121E+00 7.629927858E-01 1.379753354E-05 7.721227155E-13
 -1.519853119E-01 0.000000000E+00 3.685832775E-01 0.000000000E+00 9.931917173E+00 6.532459450E+01 5.321047371E+00 7.989744426E-01 1.383082896E-05 8.186485617E-13
 -1.359718782E-01 0.000000000E+00 3.828748585E-01 8.540323868E-07 9.586310814E+00 6.369726856E+01 5.267720460E+00 8.340552103E-01 1.386873464E-05 8.635815596E-13
 -1.213806844E-01 0.000000000E+00 3.959302653E-01 0.000000000E+00 9.265675410E+00 6.216517293E+01 5.216415304E+00 8.668098522E-01 1.391542589E-05 9.077373227E-13
 -1.080932267E-01 0.000000000E+00 4.083663594E-01 0.000000000E+00 8.959937530E+00 6.069362688E+01 5.166612128E+00 8.983297889E-01 1.393736858E-05 9.484373942E-13
 -9.600002088E-02 0.000000000E+00 4.199576902E-01 0.000000000E+00 8.675139309E+00 5.930980990E+01 5.119125845E+00 9.280984557E-01 1.387721036E-05 9.804062714E-13
 -8.500000994E-02 0.000000000E+00 4.306133907E-01 0.000000000E+00 8.410027402E+00 5.800982703E+01 5.073917055E+00 9.558727657E-01 1.374574186E-05 1.004470888E-12
 -7.500000000E-02 0.000000000E+00 4.404598145E-01 0.000000000E+00 8.161256321E+00 5.677918217E+01 5.030561951E+00 9.819308709E-01 1.360158355E-05 1.024854238E-12
 -6.499999909E-02 0.000000000E+00 4.504469901E-01 0.000000000E+00 7.909414082E+00 5.552198263E+01 4.985664638E+00 1.008713262E+00 1.344611420E-05 1.043971099E-12
 -5.399999810E-02 0.000000000E+00 4.615618763E-01 0.000000000E+00 7.631649980E+00 5.412193199E+01 4.934923378E+00 1.038914764E+00 1.324518954E-05 1.062448623E-12
 -4.192057205E-02 0.000000000E+00 4.740006059E-01 0.000000000E+00 7.322904781E+00 5.254859771E+01 4.876934167E+00 1.073250222E+00 1.298083026E-05 1.079288197E-12
 -2.867813342E-02 0.000000000E+00 4.877576854E-01 0.000000000E+00 6.982560264E+00 5.079214615E+01 4.810921883E+00 1.111967899E+00 1.264536544E-05 1.093437739E-12
 -1.418491149E-02 0.000000000E+00 5.028954329E-01 0.000000000E+00 6.609988169E+00 4.884117471E+01 4.735937985E+00 1.155540560E+00 1.223230381E-05 1.104122636E-12
 1.651049861E-03 0.000000000E+00 5.194675311E-01 0.000000000E+00 6.206430126E+00 4.669224110E+01 4.651191558E+00 1.204472165E+00 1.174037670E-05 1.110864449E-12
 1.892587488E-02 0.000000000E+00 5.375272207E-01 0.000000000E+00 5.773384490E+00 4.434143424E+01 4.555703564E+00 1.259376545E+00 1.117347251E-05 1.113977954E-12
 3.773981828E-02 0.000000000E+00 5.571515794E-01 0.000000000E+00 5.312558310E+00 4.178385957E+01 4.448219762E+00 1.321078961E+00 1.054090180E-05 1.114929460E-12
 5.819720632E-02 0.000000000E+00 5.783581677E-01 0.000000000E+00 4.828097727E+00 3.902611356E+01 4.327682975E+00 1.390389406E+00 9.860009519E-06 1.116624329E-12
 8.040635589E-02 0.000000000E+00 6.009827064E-01 0.000000000E+00 4.329012887E+00 3.610124099E+01 4.194054581E+00 1.467683892E+00 9.159474909E-06 1.123791806E-12
 1.044794711E-01 0.000000000E+00 6.246615845E-01 0.000000000E+00 3.828549836E+00 3.306854820E+01 4.048667827E+00 1.552730267E+00 8.475562387E-06 1.143166207E-12
 1.305325169E-01 0.000000000E+00 6.487559509E-01 0.000000000E+00 3.344807276E+00 3.002614934E+01 3.894942519E+00 1.644188219E+00 7.840885606E-06 1.180878869E-12
 1.586850695E-01 0.000000000E+00 6.721134882E-01 0.000000000E+00 2.903203239E+00 2.713718247E+01 3.740514778E+00 1.738172604E+00 7.270756749E-06 1.234707643E-12
 1.890601435E-01 0.000000000E+00 6.936229331E-01 0.000000000E+00 2.522772578E+00 2.454612030E+01 3.593702941E+00 1.830006468E+00 6.760726217E-06 1.294693564E-12
 2.217839955E-01 0.000000000E+00 7.128877333E-01 0.000000000E+00 2.204760363E+00 2.229330391E+01 3.458405022E+00 1.917192402E+00 6.299330728E-06 1.352137533E-12
 2.569859052E-01 0.000000000E+00 7.299776323E-01 0.000000000E+00 1.941313847E+00 2.035596920E+01 3.335318709E+00 1.998972169E+00 5.877302852E-06 1.401741184E-12
 2.947979337E-01 0.000000000E+00 7.451994463E-01 0.000000000E+00 1.721816486E+00 1.868380043E+01 3.223214766E+00 2.075780220E+00 5.488196199E-06 1.441821075E-12
 3.353546594E-01 0.000000000E+00 7.589599014E-01 0.000000000E+00 1.535827059E+00 1.721869417E+01 3.119849271E+00 2.148804221E+00 5.127384890E-06 1.473614317E-12
 3.787928938E-01 0.000000000E+00 7.716027503E-01 0.000000000E+00 1.375436310E+00 1.591413830E+01 3.023181753E+00 2.219221631E+00 4.790973138E-06 1.498681237E-12
 4.252513756E-01 0.000000000E+00 7.834414580E-01 0.000000000E+00 1.234367440E+00 1.473036275E+01 2.931176811E+00 2.288347766E+00 4.475247715E-06 1.519133797E-12
 4.748704474E-01 0.000000000E+00 7.947359849E-01 0.000000000E+00 1.107928526E+00 1.363599321E+01 2.842057385E+00 2.357449401E+00 4.177206070E-06 1.537342255E-12
 5.277917131E-01 0.000000000E+00 8.056015599E-01 0.000000000E+00 9.937266301E-01 1.261637193E+01 2.755094942E+00 2.427099728E+00 3.895208935E-06 1.554233198E-12
 5.841576800E-01 0.000000000E+00 8.160350132E-01 0.000000000E+00 8.908796392E-01 1.166903360E+01 2.670470482E+00 2.497177864E+00 3.628663050E-06 1.569190148E-12
 6.441113857E-01 0.000000000E+00 8.259853118E-01 0.000000000E+00 7.989681848E-01 1.079561365E+01 2.588750106E+00 2.567200293E+00 3.377499777E-06 1.580880819E-12
 7.077960124E-01 0.000000000E+00 8.354040304E-01 0.000000000E+00 7.174705474E-01 9.996840762E+00 2.510484885E+00 2.636618950E+00 3.141812804E-06 1.588028267E-12
 7.753544894E-01 0.000000000E+00 8.442737490E-01 0.000000000E+00 6.455609117E-01 9.270263294E+00 2.435969607E+00 2.705040304E+00 2.921517582E-06 1.589918735E-12
 8.469290874E-01 0.000000000E+00 8.526089010E-01 0.000000000E+00 5.822002714E-01 8.610687141E+00 2.365223672E+00 2.772279048E+00 2.716179552E-06 1.586416171E-12
 9.226610049E-01 0.000000000E+00 8.604425220E-01 0.000000000E+00 5.263131222E-01 8.011698876E+00 2.298094086E+00 2.838299046E+00 2.525036062E-06 1.577674582E-12
 1.002689950E+00 0.000000000E+00 8.678138574E-01 0.000000000E+00 4.769058524E-01 7.466863792E+00 2.234357425E+00 2.903138091E+00 2.347190894E-06 1.563976271E-12
 1.087153720E+00 0.000000000E+00 8.747625571E-01 0.000000000E+00 4.331040461E-01 6.970216023E+00 2.173769267E+00 2.966869323E+00 2.182140261E-06 1.546207905E-12
 1.176187778E+00 0.000000000E+00 8.813289396E-01 0.000000000E+00 3.941378772E-01 6.516212228E+00 2.116062572E+00 3.029608937E+00 2.029899918E-06 1.526148629E-12
 1.269924836E+00 0.000000000E+00 8.875544892E-01 0.000000000E+00 3.593273988E-01 6.099669496E+00 2.060944745E+00 3.091525583E+00 1.889934641E-06 1.505119223E-12
 1.368494437E+00 0.000000000E+00 8.934777613E-01 0.000000000E+00 3.280944581E-01 5.716019807E+00 2.008135940E+00 3.152801937E+00 1.761000210E-06 1.483441503E-12
 1.472022546E+00 0.000000000E+00 8.991305389E-01 0.000000000E+00 2.999677881E-01 5.361501992E+00 1.957405723E+00 3.213590602E+00 1.641919723E-06 1.461212278E-12
 1.580631150E+00 0.000000000E+00 9.045376217E-01 0.000000000E+00 2.745661832E-01 5.033083317E+00 1.908577719E+00 3.274001113E+00 1.531706523E-06 1.438477019E-12
 1.694437865E+00 0.000000000E+00 9.097174810E-01 0.000000000E+00 2.515803413E-01 4.728337064E+00 1.861526225E+00 3.334095582E+00 1.429555047E-06 1.415268188E-12
 1.813555561E+00 0.000000000E+00 9.146833883E-01 0.000000000E+00 2.307560486E-01 4.445308424E+00 1.816168032E+00 3.393890831E+00 1.334804338E-06 1.391613702E-12
 1.938091998E+00 0.000000000E+00 9.194448640E-01 0.000000000E+00 2.118794120E-01 4.182380288E+00 1.772450706E+00 3.453366713E+00 1.246897609E-06 1.367539387E-12
 2.068149479E+00 0.000000000E+00 9.240091756E-01 0.000000000E+00 1.947650454E-01 3.938155434E+00 1.730339846E+00 3.512478272E+00 1.165346789E-06 1.343070352E-12
 2.203824523E+00 0.000000000E+00 9.283826003E-01 0.000000000E+00 1.792477156E-01 3.711368443E+00 1.689807983E+00 3.571168401E+00 1.089706593E-06 1.318232125E-12
 2.345207557E+00 0.000000000E+00 9.325713015E-01 0.000000000E+00 1.651771770E-01 3.500830652E+00 1.650826692E+00 3.629378411E+00 1.019558995E-06 1.293051778E-12
 2.492382630E+00 0.000000000E+00 9.365818078E-01 0.000000000E+00 1.524153928E-01 3.305402854E+00 1.613362107E+00 3.687055370E+00 9.545062020E-07 1.267559098E-12
 2.645427149E+00 0.000000000E+00 9.404611093E-01 -5.336598613E-07 1.405829792E-01 3.120876677E+00 1.577022665E+00 3.744311399E+00 8.931238700E-07 1.241843071E-12
 2.804411643E+00 0.000000000E+00 9.440969452E-01 0.000000000E+00 1.303199218E-01 2.955527543E+00 1.542812184E+00 3.800649364E+00 8.381869959E-07 1.215774320E-12
 2.969399545E+00 0.000000000E+00 9.476169492E-01 0.000000000E+00 1.207627924E-01 2.799019985E+00 1.509625579E+00 3.856514024E+00 7.862207482E-07 1.189559675E-12
 3.140447009E+00 0.000000000E+00 9.509891010E-01 0.000000000E+00 1.120670213E-01 2.653516544E+00 1.477756399E+00 3.911738779E+00 7.379523940E-07 1.163185869E-12
 3.317602750E+00 0.000000000E+00 9.542211973E-01 0.000000000E+00 1.041451624E-01 2.518130809E+00 1.447145521E+00 3.966319925E+00 6.930864117E-07 1.136696196E-12
 3.500907908E+00 0.000000000E+00 9.573207483E-01 0.000000000E+00 9.691858203E-02 2.392039493E+00 1.417733148E+00 4.020259693E+00 6.513491589E-07 1.110133771E-12
 3.690395945E+00 0.000000000E+00 9.602947315E-01 0.000000000E+00 9.031708284E-02 2.274487380E+00 1.389461083E+00 4.073562433E+00 6.124893152E-07 1.083540219E-12
 3.886092572E+00 0.000000000E+00 9.631493782E-01 0.000000000E+00 8.427847274E-02 2.164791170E+00 1.362274864E+00 4.126230461E+00 5.762774861E-07 1.056953179E-12
 4.088015695E+00 0.000000000E+00 9.658904163E-01 0.000000000E+00 7.874720430E-02 2.062325170E+00 1.336121633E+00 4.178267925E+00 5.425019522E-07 1.030405452E-12
 4.296175399E+00 0.000000000E+00 9.685238409E-01 0.000000000E+00 7.367218184E-02 1.966488156E+00 1.310943021E+00 4.229695618E+00 5.109646271E-07 1.003933707E-12
 4.510573955E+00 0.000000000E+00 9.710560812E-01 0.000000000E+00 6.900614862E-02 1.876697049E+00 1.286674049E+00 4.280555167E+00 4.814845684E-07 9.775890491E-13
 4.731205853E+00 0.000000000E+00 9.734924520E-01 0.000000000E+00 6.470827743E-02 1.792443832E+00 1.263258838E+00 4.330877093E+00 4.538977248E-07 9.514103215E-13
 4.958057868E+00 0.000000000E+00 9.758359837E-01 0.000000000E+00 6.074550449E-02 1.713332340E+00 1.240662680E+00 4.380652454E+00 4.280522681E-07 9.253960174E-13
 5.191109142E+00 0.000000000E+00 9.780894022E-01 0.000000000E+00 5.708828876E-02 1.639002785E+00 1.218853478E+00 4.429870608E+00 4.038074938E-07 8.995374488E-13
 5.430331303E+00 0.000000000E+00 9.802564957E-01 0.000000000E+00 5.370808432E-02 1.569084234E+00 1.197789097E+00 4.478547979E+00 3.810324928E-07 8.738410698E-13
 5.675688597E+00 0.000000000E+00 9.823406749E-01 0.000000000E+00 5.057965910E-02 1.503244770E+00 1.177432004E+00 4.526696170E+00 3.596117974E-07 8.483164627E-13
 5.927138052E+00 0.000000000E+00 9.843439165E-01 0.000000000E+00 4.768233195E-02 1.441223325E+00 1.157760057E+00 4.574294931E+00 3.394513902E-07 8.229739602E-13
 6.184629658E+00 0.000000000E+00 9.862673861E-01 0.000000000E+00 4.499853234E-02 1.382805103E+00 1.138760757E+00 4.621302929E+00 3.204721308E-07 7.978261076E-13
 6.448106571E+00 0.000000000E+00 9.881126669E-01 0.000000000E+00 4.251180770E-02 1.327781842E+00 1.120419632E+00 4.667685113E+00 3.025999309E-07 7.728892987E-13
 6.717505334E+00 0.000000000E+00 9.898826163E-01 0.000000000E+00 4.020577094E-02 1.275929172E+00 1.102712536E+00 4.713433982E+00 2.857602351E-07 7.481839767E-13
 6.992756119E+00 0.000000000E+00 9.915819149E-01 0.000000000E+00 3.806368032E-02 1.226996402E+00 1.085601277E+00 4.758584752E+00 2.698757487E-07 7.237343010E-13
 7.273782977E+00 0.000000000E+00 9.932169474E-01 0.000000000E+00 3.606891697E-02 1.180716570E+00 1.069036052E+00 4.803213525E+00 2.548689644E-07 6.995674267E-13
 7.560504119E+00 0.000000000E+00 9.947948295E-01 0.000000000E+00 3.420630991E-02 1.136837753E+00 1.052966161E+00 4.847411437E+00 2.406690760E-07 6.757122830E-13
 7.852832191E+00 0.000000000E+00 9.963217282E-01 0.000000000E+00 3.246389752E-02 1.095167797E+00 1.037357266E+00 4.891236231E+00 2.272208053E-07 6.521975665E-13
 8.150674576E+00 0.000000000E+00 9.978008999E-01 0.000000000E+00 3.083452599E-02 1.055618857E+00 1.022210749E+00 4.934651298E+00 2.144918501E-07 6.290487851E-13
 8.453933695E+00 0.000000000E+00 9.992309149E-01 0.000000000E+00 2.931670138E-02 1.018236898E+00 1.007579296E+00 4.977468019E+00 2.024760645E-07 6.062848167E-13
 8.762507329E+00 0.000000000E+00 1.000604436E+00 0.000000000E+00 2.791425180E-02 9.832028492E-01 9.935725942E-01 5.019310303E+00 1.911901485E-07 5.839156313E-13
 9.076288935E+00 0.000000000E+00 1.001908257E+00 0.000000000E+00 2.663461760E-02 9.507972286E-01 9.803483321E-01 5.059621922E+00 1.806629603E-07 5.619430490E-13
 9.395167974E+00 0.000000000E+00 1.003126188E+00 0.000000000E+00 2.548614029E-02 9.213344047E-01 9.680882974E-01 5.097732210E+00 1.709212361E-07 5.403632392E-13
 9.719030247E+00 0.000000000E+00 1.004244715E+00 0.000000000E+00 2.447562258E-02 8.950977050E-01 9.569707311E-01 5.132956557E+00 1.619818980E-07 5.191669971E-13
 1.004775822E+01 0.000000000E+00 1.005253413E+00 0.000000000E+00 2.360770843E-02 8.723171484E-01 9.471577021E-01 5.164640664E+00 1.538546968E-07 4.983432250E-13
 1.038123138E+01 0.000000000E+00 1.006129622E+00 0.000000000E+00 2.288526078E-02 8.531728361E-01 9.387913032E-01 5.192105017E+00 1.465302375E-07 4.779068930E-13
 1.071932653E+01 0.000000000E+00 1.006828695E+00 0.000000000E+00 2.230790941E-02 8.377485627E-01 9.319698222E-01 5.214674748E+00 1.399379854E-07 4.579367908E-13
 1.106191817E+01 0.000000000E+00 1.007339135E+00 0.000000000E+00 2.187692294E-02 8.261562974E-01 9.268003455E-01 5.231833389E+00 1.340060771E-07 4.384761944E-13
 1.140887880E+01 0.000000000E+00 1.007723072E+00 0.000000000E+00 2.160900093E-02 8.189116996E-01 9.235579135E-01 5.242995667E+00 1.287722982E-07 4.191292284E-13
 1.176007925E+01 0.000000000E+00 1.007994587E+00 0.000000000E+00 2.148754573E-02 8.156120282E-01 9.220851793E-01 5.248591103E+00 1.241561888E-07 3.996972410E-13
 1.211538900E+01 0.000000000E+00 1.008131219E+00 0.000000000E+00 2.145032156E-02 8.145921691E-01 9.216406280E-01 5.250567754E+00 1.198944145E-07 3.805785410E-13
 1.247467651E+01 0.000000000E+00 1.008183471E+00 0.000000000E+00 2.144782661E-02 8.145144066E-01 9.216214141E-01 5.250894578E+00 1.157865380E-07 3.620686028E-13
 1.283780952E+01 0.000000000E+00 1.008223310E+00 0.000000000E+00 2.145691344E-02 8.147516662E-01 9.217433698E-01 5.250754677E+00 1.117449512E-07 3.442188300E-13
 1.320465533E+01 0.000000000E+00 1.008271714E+00 0.000000000E+00 2.147223142E-02 8.151588784E-01 9.219405898E-01 5.250445105E+00 1.077464248E-07 3.269262261E-13
 1.357508114E+01 0.000000000E+00 1.008325149E+00 0.000000000E+00 2.149029815E-02 8.156410586E-01 9.221708304E-01 5.250067838E+00 1.037676349E-07 3.101056989E-13
 1.394895430E+01 0.000000000E+00 1.008375277E+00 0.000000000E+00 2.150304524E-02 8.159782247E-01 9.223365775E-01 5.249857050E+00 9.977186078E-08 2.937716790E-13
 1.432614257E+01 0.000000000E+00 1.008405880E+00 0.000000000E+00 2.150690057E-02 8.160718511E-01 9.223961181E-01 5.249846927E+00 9.574660083E-08 2.779222504E-13
 1.470651442E+01 0.000000000E+00 1.008428988E+00 0.000000000E+00 2.150311246E-02 8.159546411E-01 9.223661258E-01 5.250052594E+00 9.170467524E-08 2.624851966E-13
 1.508993926E+01 0.000000000E+00 1.008467923E+00 0.000000000E+00 2.148675784E-02 8.154940794E-01 9.221850732E-01 5.250770752E+00 8.764266103E-08 2.474016200E-13
 1.547628768E+01 0.000000000E+00 1.008543120E+00 0.000000000E+00 2.144620846E-02 8.143780466E-01 9.217058914E-01 5.252527413E+00 8.353268354E-08 2.327074567E-13
 1.586543168E+01 0.000000000E+00 1.008661422E+00 0.000000000E+00 2.137966774E-02 8.125612611E-01 9.209002881E-01 5.255441095E+00 7.937077318E-08 2.184259252E-13
 1.625724490E+01 0.000000000E+00 1.008814242E+00 -1.225153280E-05 2.129706214E-02 8.103129149E-01 9.198896184E-01 5.259121863E+00 7.517417391E-08 2.044231243E-13
 1.665160279E+01 0.000000000E+00 1.009026761E+00 0.000000000E+00 2.118787322E-02 8.073408796E-01 9.185396001E-01 5.264096823E+00 7.099104233E-08 1.911015114E-13
 1.704838284E+01 0.000000000E+00 1.009271129E+00 0.000000000E+00 2.106624006E-02 8.040273536E-01 9.170298793E-01 5.269704550E+00 6.685834010E-08 1.781926817E-13
 1.744746473E+01 0.000000000E+00 1.009616389E+00 0.000000000E+00 2.093103471E-02 8.003385279E-01 9.153435368E-01 5.276361359E+00 6.285789354E-08 1.659256194E-13
 1.784873052E+01 0.000000000E+00 1.010200364E+00 0.000000000E+00 2.079048993E-02 7.964967056E-01 9.135827466E-01 5.284498875E+00 5.906829497E-08 1.544197699E-13
 1.825206479E+01 0.000000000E+00 1.011049394E+00 0.000000000E+00 2.064702565E-02 7.925657266E-01 9.117783476E-01 5.294171578E+00 5.551807670E-08 1.438282859E-13
 1.865735477E+01 0.000000000E+00 1.011997947E+00 0.000000000E+00 2.050897517E-02 7.887720133E-01 9.100385072E-01 5.304201130E+00 5.218139132E-08 1.341210828E-13
 1.906449050E+01 0.000000000E+00 1.012833923E+00 0.000000000E+00 2.040393796E-02 7.858758599E-01 9.087153707E-01 5.312444662E+00 4.897142646E-08 1.248238142E-13
 1.947336491E+01 0.000000000E+00 1.013404067E+00 0.000000000E+00 2.034822974E-02 7.843321668E-01 9.080184958E-01 5.317473540E+00 4.569866071E-08 1.152658209E-13
 1.988387397E+01 0.000000000E+00 1.013702915E+00 0.000000000E+00 2.032699673E-02 7.837356146E-01 9.077614735E-01 5.319794386E+00 4.212376334E-08 1.049718197E-13
