 -0.77902E+00  0.00000E+00  0.13223E+07  0.31355E+02  0.25176E-02  0.98756E+00  0.61373E+01  0.27295E+05 -0.53767E+04 -0.67904E+04  0.50091E+02
 -0.71136E+00  0.00000E+00  0.13348E+07  0.31073E+02  0.30829E-02  0.98411E+00  0.61193E+01  0.24709E+05 -0.49918E+04 -0.62874E+04  0.50116E+02
 -0.64900E+00  0.00000E+00  0.13463E+07  0.30742E+02  0.37362E-02  0.97998E+00  0.60979E+01  0.22497E+05 -0.46698E+04 -0.58692E+04  0.50158E+02
 -0.59158E+00  0.00000E+00  0.13569E+07  0.30362E+02  0.44790E-02  0.97520E+00  0.60730E+01  0.20605E+05 -0.44040E+04 -0.55285E+04  0.50218E+02
 -0.53875E+00  0.00000E+00  0.13667E+07  0.29931E+02  0.53098E-02  0.96978E+00  0.60448E+01  0.18989E+05 -0.41803E+04 -0.52426E+04  0.50295E+02
 -0.49017E+00  0.00000E+00  0.13756E+07  0.29450E+02  0.62241E-02  0.96378E+00  0.60136E+01  0.17609E+05 -0.39824E+04 -0.49844E+04  0.50387E+02
 -0.44555E+00  0.00000E+00  0.13839E+07  0.28918E+02  0.72157E-02  0.95757E+00  0.59813E+01  0.16432E+05 -0.38073E+04 -0.47560E+04  0.50487E+02
 -0.40457E+00  0.00000E+00  0.13915E+07  0.28339E+02  0.82766E-02  0.95141E+00  0.59492E+01  0.15427E+05 -0.36556E+04 -0.45643E+04  0.50590E+02
 -0.36699E+00  0.00000E+00  0.13984E+07  0.27716E+02  0.93935E-02  0.94471E+00  0.59144E+01  0.14570E+05 -0.35255E+04 -0.43918E+04  0.50702E+02
 -0.33253E+00  0.00000E+00  0.14048E+07  0.27052E+02  0.10553E-01  0.93730E+00  0.58759E+01  0.13839E+05 -0.34142E+04 -0.42299E+04  0.50825E+02
 -0.30096E+00  0.00000E+00  0.14106E+07  0.26350E+02  0.11741E-01  0.92926E+00  0.58340E+01  0.13215E+05 -0.33170E+04 -0.40758E+04  0.50958E+02
 -0.27206E+00  0.00000E+00  0.14159E+07  0.25614E+02  0.12944E-01  0.92056E+00  0.57888E+01  0.12683E+05 -0.32272E+04 -0.39218E+04  0.51099E+02
 -0.24561E+00  0.00000E+00  0.14208E+07  0.24851E+02  0.14146E-01  0.91127E+00  0.57404E+01  0.12230E+05 -0.31410E+04 -0.37628E+04  0.51248E+02
 -0.22144E+00  0.00000E+00  0.14253E+07  0.24067E+02  0.15329E-01  0.90147E+00  0.56894E+01  0.11849E+05 -0.30666E+04 -0.36115E+04  0.51404E+02
 -0.19935E+00  0.00000E+00  0.14293E+07  0.23274E+02  0.16469E-01  0.89129E+00  0.56365E+01  0.11534E+05 -0.30133E+04 -0.34836E+04  0.51566E+02
 -0.17918E+00  0.00000E+00  0.14331E+07  0.22484E+02  0.17546E-01  0.88088E+00  0.55823E+01  0.11277E+05 -0.29838E+04 -0.33843E+04  0.51736E+02
 -0.16077E+00  0.00000E+00  0.14365E+07  0.21707E+02  0.18545E-01  0.87038E+00  0.55277E+01  0.11072E+05 -0.29763E+04 -0.33117E+04  0.51911E+02
 -0.14398E+00  0.00000E+00  0.14396E+07  0.20954E+02  0.19453E-01  0.85992E+00  0.54733E+01  0.10912E+05 -0.29879E+04 -0.32625E+04  0.52090E+02
 -0.12868E+00  0.00000E+00  0.14424E+07  0.20231E+02  0.20266E-01  0.84962E+00  0.54197E+01  0.10792E+05 -0.30152E+04 -0.32320E+04  0.52270E+02
 -0.11474E+00  0.00000E+00  0.14450E+07  0.19544E+02  0.20984E-01  0.83960E+00  0.53676E+01  0.10704E+05 -0.30553E+04 -0.32170E+04  0.52450E+02
 -0.10205E+00  0.00000E+00  0.14473E+07  0.18898E+02  0.21608E-01  0.82993E+00  0.53173E+01  0.10644E+05 -0.31049E+04 -0.32129E+04  0.52627E+02
 -0.90500E-01  0.00000E+00  0.14494E+07  0.18293E+02  0.22147E-01  0.82066E+00  0.52691E+01  0.10606E+05 -0.31592E+04 -0.32115E+04  0.52802E+02
 -0.80000E-01  0.00000E+00  0.14514E+07  0.17719E+02  0.22614E-01  0.81167E+00  0.52223E+01  0.10587E+05 -0.32019E+04 -0.31912E+04  0.52975E+02
 -0.70000E-01  0.00000E+00  0.14532E+07  0.17155E+02  0.23031E-01  0.80262E+00  0.51752E+01  0.10583E+05 -0.32603E+04 -0.31855E+04  0.53155E+02
 -0.59500E-01  0.00000E+00  0.14552E+07  0.16562E+02  0.23422E-01  0.79288E+00  0.51246E+01  0.10596E+05 -0.33444E+04 -0.32122E+04  0.53354E+02
 -0.47960E-01  0.00000E+00  0.14573E+07  0.15912E+02  0.23794E-01  0.78194E+00  0.50676E+01  0.10629E+05 -0.34650E+04 -0.32677E+04  0.53583E+02
 -0.35299E-01  0.00000E+00  0.14596E+07  0.15198E+02  0.24131E-01  0.76954E+00  0.50032E+01  0.10688E+05 -0.36103E+04 -0.33431E+04  0.53848E+02
 -0.21432E-01  0.00000E+00  0.14622E+07  0.14430E+02  0.24402E-01  0.75575E+00  0.49314E+01  0.10782E+05 -0.38888E+04 -0.35795E+04  0.54157E+02
 -0.62669E-02  0.00000E+00  0.14650E+07  0.13625E+02  0.24590E-01  0.74073E+00  0.48533E+01  0.10910E+05 -0.40341E+04 -0.36348E+04  0.54493E+02
  0.10288E-01  0.00000E+00  0.14681E+07  0.12789E+02  0.24643E-01  0.72444E+00  0.47686E+01  0.11094E+05 -0.43643E+04 -0.36369E+04  0.54895E+02
  0.28333E-01  0.00000E+00  0.14714E+07  0.11897E+02  0.24521E-01  0.70621E+00  0.46737E+01  0.11359E+05 -0.47494E+04 -0.37732E+04  0.55407E+02
  0.47969E-01  0.00000E+00  0.14750E+07  0.10915E+02  0.24219E-01  0.68496E+00  0.45632E+01  0.11718E+05 -0.52856E+04 -0.40438E+04  0.56010E+02
  0.69302E-01  0.00000E+00  0.14790E+07  0.98498E+01  0.23697E-01  0.66034E+00  0.44351E+01  0.12192E+05 -0.60223E+04 -0.45096E+04  0.56691E+02
  0.92443E-01  0.00000E+00  0.14832E+07  0.87565E+01  0.22935E-01  0.63305E+00  0.42931E+01  0.12796E+05 -0.69154E+04 -0.52044E+04  0.57431E+02
  0.11751E+00  0.00000E+00  0.14879E+07  0.76968E+01  0.21959E-01  0.60421E+00  0.41431E+01  0.13530E+05 -0.79415E+04 -0.61239E+04  0.58200E+02
  0.14461E+00  0.00000E+00  0.14929E+07  0.67124E+01  0.20828E-01  0.57489E+00  0.39906E+01  0.14383E+05 -0.90764E+04 -0.72640E+04  0.58950E+02
  0.17387E+00  0.00000E+00  0.14983E+07  0.58248E+01  0.19620E-01  0.54589E+00  0.38397E+01  0.15333E+05 -0.10222E+05 -0.85132E+04  0.59633E+02
  0.20542E+00  0.00000E+00  0.15041E+07  0.50503E+01  0.18401E-01  0.51812E+00  0.36952E+01  0.16363E+05 -0.11453E+05 -0.97551E+04  0.60249E+02
  0.23938E+00  0.00000E+00  0.15104E+07  0.43997E+01  0.17200E-01  0.49256E+00  0.35623E+01  0.17469E+05 -0.12907E+05 -0.11003E+05  0.60844E+02
  0.27589E+00  0.00000E+00  0.15171E+07  0.38719E+01  0.16039E-01  0.47001E+00  0.34450E+01  0.18656E+05 -0.14670E+05 -0.12351E+05  0.61487E+02
  0.31508E+00  0.00000E+00  0.15243E+07  0.34494E+01  0.14936E-01  0.45050E+00  0.33435E+01  0.19928E+05 -0.16841E+05 -0.13953E+05  0.62228E+02
  0.35707E+00  0.00000E+00  0.15321E+07  0.31016E+01  0.13894E-01  0.43331E+00  0.32541E+01  0.21289E+05 -0.19473E+05 -0.15879E+05  0.63038E+02
  0.40202E+00  0.00000E+00  0.15404E+07  0.27963E+01  0.12909E-01  0.41706E+00  0.31695E+01  0.22744E+05 -0.22568E+05 -0.18152E+05  0.63851E+02
  0.45006E+00  0.00000E+00  0.15493E+07  0.25150E+01  0.11976E-01  0.40082E+00  0.30851E+01  0.24299E+05 -0.26073E+05 -0.20776E+05  0.64614E+02
  0.50133E+00  0.00000E+00  0.15587E+07  0.22530E+01  0.11099E-01  0.38462E+00  0.30008E+01  0.25957E+05 -0.29895E+05 -0.23775E+05  0.65309E+02
  0.55597E+00  0.00000E+00  0.15688E+07  0.20119E+01  0.10281E-01  0.36880E+00  0.29185E+01  0.27724E+05 -0.33964E+05 -0.27199E+05  0.65953E+02
  0.61413E+00  0.00000E+00  0.15796E+07  0.17944E+01  0.95234E-02  0.35372E+00  0.28400E+01  0.29604E+05 -0.38246E+05 -0.31023E+05  0.66572E+02
  0.67595E+00  0.00000E+00  0.15910E+07  0.16010E+01  0.88226E-02  0.33975E+00  0.27674E+01  0.31602E+05 -0.42725E+05 -0.35084E+05  0.67163E+02
  0.74158E+00  0.00000E+00  0.16031E+07  0.14293E+01  0.81747E-02  0.32637E+00  0.26978E+01  0.33722E+05 -0.47554E+05 -0.39446E+05  0.67746E+02
  0.81114E+00  0.00000E+00  0.16159E+07  0.12780E+01  0.75762E-02  0.31362E+00  0.26314E+01  0.35969E+05 -0.52944E+05 -0.44268E+05  0.68338E+02
  0.88480E+00  0.00000E+00  0.16295E+07  0.11466E+01  0.70194E-02  0.30177E+00  0.25698E+01  0.38346E+05 -0.58993E+05 -0.49369E+05  0.68949E+02
  0.96268E+00  0.00000E+00  0.16439E+07  0.10322E+01  0.65047E-02  0.29073E+00  0.25124E+01  0.40860E+05 -0.65850E+05 -0.55098E+05  0.69581E+02
  0.10449E+01  0.00000E+00  0.16591E+07  0.93269E+00  0.60317E-02  0.28063E+00  0.24598E+01  0.43514E+05 -0.73616E+05 -0.61689E+05  0.70236E+02
  0.11317E+01  0.00000E+00  0.16751E+07  0.84546E+00  0.55964E-02  0.27130E+00  0.24113E+01  0.46312E+05 -0.82321E+05 -0.69175E+05  0.70907E+02
  0.12231E+01  0.00000E+00  0.16920E+07  0.76805E+00  0.51952E-02  0.26261E+00  0.23661E+01  0.49258E+05 -0.92009E+05 -0.77637E+05  0.71578E+02
  0.13192E+01  0.00000E+00  0.17098E+07  0.69847E+00  0.48256E-02  0.25441E+00  0.23234E+01  0.52358E+05 -0.10270E+06 -0.87121E+05  0.72238E+02
  0.14203E+01  0.00000E+00  0.17284E+07  0.63527E+00  0.44845E-02  0.24663E+00  0.22830E+01  0.55615E+05 -0.11439E+06 -0.97659E+05  0.72874E+02
  0.15263E+01  0.00000E+00  0.17480E+07  0.57752E+00  0.41692E-02  0.23926E+00  0.22446E+01  0.59033E+05 -0.12708E+06 -0.10930E+06  0.73473E+02
  0.16375E+01  0.00000E+00  0.17685E+07  0.52470E+00  0.38782E-02  0.23228E+00  0.22083E+01  0.62617E+05 -0.14078E+06 -0.12211E+06  0.74031E+02
  0.17540E+01  0.00000E+00  0.17900E+07  0.47651E+00  0.36097E-02  0.22573E+00  0.21742E+01  0.66369E+05 -0.15544E+06 -0.13612E+06  0.74553E+02
  0.18758E+01  0.00000E+00  0.18125E+07  0.43267E+00  0.33623E-02  0.21963E+00  0.21425E+01  0.70294E+05 -0.17104E+06 -0.15134E+06  0.75042E+02
  0.20031E+01  0.00000E+00  0.18360E+07  0.39292E+00  0.31342E-02  0.21404E+00  0.21135E+01  0.74395E+05 -0.18752E+06 -0.16768E+06  0.75498E+02
  0.21360E+01  0.00000E+00  0.18606E+07  0.35690E+00  0.29238E-02  0.20897E+00  0.20871E+01  0.78676E+05 -0.20487E+06 -0.18502E+06  0.75923E+02
  0.22745E+01  0.00000E+00  0.18862E+07  0.32423E+00  0.27300E-02  0.20435E+00  0.20630E+01  0.83140E+05 -0.22317E+06 -0.20350E+06  0.76321E+02
  0.24188E+01  0.00000E+00  0.19128E+07  0.29461E+00  0.25515E-02  0.20015E+00  0.20412E+01  0.87791E+05 -0.24257E+06 -0.22329E+06  0.76696E+02
  0.25689E+01  0.00000E+00  0.19405E+07  0.26776E+00  0.23870E-02  0.19639E+00  0.20216E+01  0.92632E+05 -0.26321E+06 -0.24451E+06  0.77048E+02
  0.27249E+01  0.00000E+00  0.19693E+07  0.24342E+00  0.22354E-02  0.19309E+00  0.20044E+01  0.97666E+05 -0.28523E+06 -0.26730E+06  0.77377E+02
  0.28869E+01  0.00000E+00  0.19992E+07  0.22133E+00  0.20954E-02  0.19021E+00  0.19895E+01  0.10290E+06 -0.30880E+06 -0.29187E+06  0.77685E+02
  0.30549E+01  0.00000E+00  0.20303E+07  0.20129E+00  0.19662E-02  0.18774E+00  0.19766E+01  0.10833E+06 -0.33407E+06 -0.31848E+06  0.77974E+02
  0.32290E+01  0.00000E+00  0.20624E+07  0.18308E+00  0.18470E-02  0.18566E+00  0.19658E+01  0.11395E+06 -0.36110E+06 -0.34728E+06  0.78245E+02
  0.34093E+01  0.00000E+00  0.20957E+07  0.16652E+00  0.17368E-02  0.18394E+00  0.19569E+01  0.11979E+06 -0.38988E+06 -0.37839E+06  0.78497E+02
  0.35957E+01  0.00000E+00  0.21301E+07  0.15144E+00  0.16350E-02  0.18254E+00  0.19496E+01  0.12581E+06 -0.42039E+06 -0.41192E+06  0.78734E+02
  0.37882E+01  0.00000E+00  0.21657E+07  0.13770E+00  0.15411E-02  0.18146E+00  0.19439E+01  0.13204E+06 -0.45257E+06 -0.44790E+06  0.78955E+02
  0.39871E+01  0.00000E+00  0.22024E+07  0.12515E+00  0.14542E-02  0.18069E+00  0.19399E+01  0.13846E+06 -0.48629E+06 -0.48614E+06  0.79157E+02
  0.41921E+01  0.00000E+00  0.22402E+07  0.11367E+00  0.13737E-02  0.18018E+00  0.19373E+01  0.14507E+06 -0.52135E+06 -0.52629E+06  0.79340E+02
  0.44034E+01  0.00000E+00  0.22792E+07  0.10312E+00  0.12993E-02  0.17989E+00  0.19358E+01  0.15186E+06 -0.55805E+06 -0.56967E+06  0.79505E+02
  0.46209E+01  0.00000E+00  0.23194E+07  0.93416E-01  0.12305E-02  0.17978E+00  0.19352E+01  0.15880E+06 -0.59443E+06 -0.61525E+06  0.79643E+02
  0.48446E+01  0.00000E+00  0.23607E+07  0.84467E-01  0.11673E-02  0.17987E+00  0.19357E+01  0.16583E+06 -0.62679E+06 -0.65811E+06  0.79740E+02
  0.50746E+01  0.00000E+00  0.24032E+07  0.76199E-01  0.11095E-02  0.18014E+00  0.19371E+01  0.17287E+06 -0.65218E+06 -0.69160E+06  0.79781E+02
  0.53107E+01  0.00000E+00  0.24468E+07  0.68541E-01  0.10567E-02  0.18055E+00  0.19392E+01  0.17988E+06 -0.67177E+06 -0.71518E+06  0.79763E+02
  0.55530E+01  0.00000E+00  0.24915E+07  0.61439E-01  0.10084E-02  0.18110E+00  0.19421E+01  0.18685E+06 -0.68724E+06 -0.73146E+06  0.79687E+02
  0.58014E+01  0.00000E+00  0.25374E+07  0.54850E-01  0.96410E-03  0.18180E+00  0.19457E+01  0.19377E+06 -0.69994E+06 -0.74295E+06  0.79555E+02
  0.60559E+01  0.00000E+00  0.25844E+07  0.48735E-01  0.92335E-03  0.18267E+00  0.19502E+01  0.20063E+06 -0.71081E+06 -0.75123E+06  0.79371E+02
  0.63164E+01  0.00000E+00  0.26325E+07  0.43059E-01  0.88584E-03  0.18369E+00  0.19556E+01  0.20741E+06 -0.72052E+06 -0.75759E+06  0.79136E+02
  0.65828E+01  0.00000E+00  0.26817E+07  0.37800E-01  0.85129E-03  0.18489E+00  0.19618E+01  0.21411E+06 -0.72962E+06 -0.76302E+06  0.78856E+02
  0.68551E+01  0.00000E+00  0.27320E+07  0.32937E-01  0.81940E-03  0.18632E+00  0.19692E+01  0.22072E+06 -0.73843E+06 -0.76804E+06  0.78531E+02
  0.71333E+01  0.00000E+00  0.27833E+07  0.28450E-01  0.78993E-03  0.18801E+00  0.19780E+01  0.22724E+06 -0.74728E+06 -0.77317E+06  0.78163E+02
  0.74171E+01  0.00000E+00  0.28357E+07  0.24323E-01  0.76270E-03  0.18999E+00  0.19883E+01  0.23365E+06 -0.75659E+06 -0.77902E+06  0.77754E+02
  0.77067E+01  0.00000E+00  0.28892E+07  0.20541E-01  0.73752E-03  0.19231E+00  0.20004E+01  0.23997E+06 -0.76669E+06 -0.78609E+06  0.77306E+02
  0.80018E+01  0.00000E+00  0.29437E+07  0.17089E-01  0.71426E-03  0.19504E+00  0.20146E+01  0.24618E+06 -0.77791E+06 -0.79486E+06  0.76816E+02
  0.83023E+01  0.00000E+00  0.29992E+07  0.13947E-01  0.69270E-03  0.19822E+00  0.20312E+01  0.25229E+06 -0.79063E+06 -0.80591E+06  0.76287E+02
  0.86082E+01  0.00000E+00  0.30557E+07  0.11099E-01  0.67273E-03  0.20190E+00  0.20503E+01  0.25830E+06 -0.80523E+06 -0.82012E+06  0.75714E+02
  0.89194E+01  0.00000E+00  0.31131E+07  0.85315E-02  0.65429E-03  0.20614E+00  0.20723E+01  0.26420E+06 -0.82125E+06 -0.83728E+06  0.75095E+02
  0.92357E+01  0.00000E+00  0.31715E+07  0.62400E-02  0.63729E-03  0.21099E+00  0.20976E+01  0.26999E+06 -0.83814E+06 -0.85669E+06  0.74429E+02
  0.95571E+01  0.00000E+00  0.32309E+07  0.42308E-02  0.62177E-03  0.21649E+00  0.21262E+01  0.27564E+06 -0.85550E+06 -0.87773E+06  0.73725E+02
  0.98834E+01  0.00000E+00  0.32911E+07  0.25181E-02  0.60776E-03  0.22264E+00  0.21582E+01  0.28114E+06 -0.87298E+06 -0.89992E+06  0.72996E+02
  0.10214E+02  0.00000E+00  0.33523E+07  0.11099E-02  0.59526E-03  0.22940E+00  0.21933E+01  0.28648E+06 -0.89027E+06 -0.92256E+06  0.72266E+02
  0.10550E+02  0.00000E+00  0.34143E+07 -0.23052E-05  0.58429E-03  0.23665E+00  0.22311E+01  0.29165E+06 -0.90755E+06 -0.94562E+06  0.71553E+02
  0.10891E+02  0.00000E+00  0.34771E+07 -0.85507E-03  0.57473E-03  0.24426E+00  0.22707E+01  0.29664E+06 -0.92519E+06 -0.96950E+06  0.70867E+02
  0.11235E+02  0.00000E+00  0.35408E+07 -0.15104E-02  0.56638E-03  0.25204E+00  0.23111E+01  0.30146E+06 -0.94352E+06 -0.99471E+06  0.70206E+02
  0.11584E+02  0.00000E+00  0.36052E+07 -0.20354E-02  0.55905E-03  0.25982E+00  0.23516E+01  0.30609E+06 -0.96285E+06 -0.10217E+07  0.69561E+02
  0.11938E+02  0.00000E+00  0.36705E+07 -0.24881E-02  0.55252E-03  0.26746E+00  0.23913E+01  0.31055E+06 -0.98343E+06 -0.10510E+07  0.68922E+02
  0.12295E+02  0.00000E+00  0.37364E+07 -0.28980E-02  0.54664E-03  0.27491E+00  0.24301E+01  0.31483E+06 -0.10055E+07 -0.10828E+07  0.68281E+02
  0.12656E+02  0.00000E+00  0.38031E+07 -0.32729E-02  0.54131E-03  0.28215E+00  0.24677E+01  0.31892E+06 -0.10291E+07 -0.11174E+07  0.67641E+02
  0.13021E+02  0.00000E+00  0.38705E+07 -0.36129E-02  0.53650E-03  0.28917E+00  0.25043E+01  0.32284E+06 -0.10546E+07 -0.11553E+07  0.67004E+02
  0.13390E+02  0.00000E+00  0.39386E+07 -0.39224E-02  0.53216E-03  0.29599E+00  0.25397E+01  0.32659E+06 -0.10820E+07 -0.11967E+07  0.66374E+02
  0.13762E+02  0.00000E+00  0.40073E+07 -0.42014E-02  0.52819E-03  0.30265E+00  0.25744E+01  0.33017E+06 -0.11115E+07 -0.12421E+07  0.65747E+02
  0.14138E+02  0.00000E+00  0.40767E+07 -0.44436E-02  0.52452E-03  0.30922E+00  0.26085E+01  0.33358E+06 -0.11433E+07 -0.12919E+07  0.65121E+02
  0.14516E+02  0.00000E+00  0.41466E+07 -0.46566E-02  0.52122E-03  0.31565E+00  0.26420E+01  0.33682E+06 -0.11768E+07 -0.13462E+07  0.64498E+02
  0.14898E+02  0.00000E+00  0.42171E+07 -0.48626E-02  0.51836E-03  0.32195E+00  0.26748E+01  0.33989E+06 -0.12118E+07 -0.14043E+07  0.63874E+02
  0.15283E+02  0.00000E+00  0.42882E+07 -0.50414E-02  0.51541E-03  0.32833E+00  0.27079E+01  0.34279E+06 -0.12481E+07 -0.14658E+07  0.63238E+02
  0.15671E+02  0.00000E+00  0.43598E+07 -0.50282E-02  0.51158E-03  0.33527E+00  0.27441E+01  0.34551E+06 -0.12857E+07 -0.15307E+07  0.62619E+02
  0.16061E+02  0.00000E+00  0.44319E+07 -0.46978E-02  0.50708E-03  0.34265E+00  0.27825E+01  0.34804E+06 -0.13250E+07 -0.15994E+07  0.62071E+02
  0.16454E+02  0.00000E+00  0.45045E+07 -0.41994E-02  0.50398E-03  0.34908E+00  0.28159E+01  0.35039E+06 -0.13660E+07 -0.16726E+07  0.61641E+02
  0.16850E+02  0.00000E+00  0.45775E+07 -0.38719E-02  0.50349E-03  0.35372E+00  0.28400E+01  0.35254E+06 -0.14073E+07 -0.17489E+07  0.61269E+02
  0.17248E+02  0.00000E+00  0.46510E+07 -0.38664E-02  0.50460E-03  0.35702E+00  0.28572E+01  0.35451E+06 -0.14468E+07 -0.18256E+07  0.60874E+02
  0.17648E+02  0.00000E+00  0.47249E+07 -0.40500E-02  0.50575E-03  0.36011E+00  0.28733E+01  0.35628E+06 -0.14837E+07 -0.19010E+07  0.60412E+02
  0.18050E+02  0.00000E+00  0.47992E+07 -0.42170E-02  0.50599E-03  0.36386E+00  0.28928E+01  0.35786E+06 -0.15177E+07 -0.19749E+07  0.59901E+02
  0.18455E+02  0.00000E+00  0.48738E+07 -0.42646E-02  0.50546E-03  0.36824E+00  0.29156E+01  0.35924E+06 -0.15485E+07 -0.20473E+07  0.59374E+02
  0.18861E+02  0.00000E+00  0.49488E+07 -0.41960E-02  0.50476E-03  0.37285E+00  0.29396E+01  0.36042E+06 -0.15758E+07 -0.21194E+07  0.58863E+02
  0.19269E+02  0.00000E+00  0.50242E+07 -0.40726E-02  0.50441E-03  0.37731E+00  0.29628E+01  0.36140E+06 -0.15989E+07 -0.21905E+07  0.58369E+02
  0.19679E+02  0.00000E+00  0.50998E+07 -0.39462E-02  0.50459E-03  0.38146E+00  0.29844E+01  0.36219E+06 -0.16164E+07 -0.22563E+07  0.57891E+02
