 -1.263578361E+00 0.000000000E+00 0.000000000E+00 6.010347972E-02 1.348190757E-06 -4.903048299E-11 1.614655326E+01 9.508324121E+01 6.183638457E+00 1.232653373E-01 5.380645807E-05 2.064998170E-13
 -1.159208786E+00 0.000000000E+00 0.000000000E+00 6.788872405E-02 1.437952417E-06 -8.445058458E-11 1.609913828E+01 9.488379756E+01 6.178438413E+00 1.392914079E-01 5.299153299E-05 2.489362067E-13
 -1.062568041E+00 0.000000000E+00 0.000000000E+00 7.652199844E-02 1.524260883E-06 -1.046289922E-10 1.603997936E+01 9.463471517E+01 6.171934991E+00 1.570884927E-01 5.271200817E-05 3.009828614E-13
 -9.731656738E-01 0.000000000E+00 0.000000000E+00 8.602260012E-02 1.606688068E-06 -1.141089470E-10 1.596694439E+01 9.432683822E+01 6.163882606E+00 1.767082636E-01 5.290233346E-05 3.643374906E-13
 -8.905331766E-01 0.000000000E+00 0.000000000E+00 9.639613795E-02 1.684869776E-06 -1.170348929E-10 1.587779983E+01 9.395049134E+01 6.154018725E+00 1.981775497E-01 5.349934841E-05 4.407866531E-13
 -8.142241525E-01 0.000000000E+00 0.000000000E+00 1.076327386E-01 1.758059683E-06 -1.161745015E-10 1.577030289E+01 9.349584047E+01 6.142072049E+00 2.214949940E-01 5.444391883E-05 5.321303630E-13
 -7.438142852E-01 0.000000000E+00 0.000000000E+00 1.197053054E-01 1.825313760E-06 -1.131558173E-10 1.564232609E+01 9.295338866E+01 6.127774168E+00 2.466276250E-01 5.568109134E-05 6.400802316E-13
 -6.789011393E-01 0.000000000E+00 0.000000000E+00 1.325688353E-01 1.885669634E-06 -1.089657264E-10 1.549199431E+01 9.231452780E+01 6.110872758E+00 2.735093416E-01 5.715888351E-05 7.661355993E-13
 -6.191038233E-01 0.000000000E+00 0.000000000E+00 1.461612206E-01 1.938280200E-06 -1.042360569E-10 1.531782360E+01 9.157210516E+01 6.091145442E+00 3.020421460E-01 5.882653074E-05 9.114485023E-13
 -5.640625376E-01 0.000000000E+00 0.000000000E+00 1.604056945E-01 1.982492597E-06 -9.940969712E-11 1.511883658E+01 9.072090455E+01 6.068411836E+00 3.321004701E-01 6.063299955E-05 1.076694577E-12
 -5.134380289E-01 0.000000000E+00 0.000000000E+00 1.752146608E-01 2.017892894E-06 -9.478985885E-11 1.489463930E+01 8.975798059E+01 6.042542315E+00 3.635381384E-01 6.252617277E-05 1.261969772E-12
 -4.669109717E-01 0.000000000E+00 0.000000000E+00 1.904946796E-01 2.044330160E-06 -9.053107863E-11 1.464544173E+01 8.868277077E+01 6.013461542E+00 3.961976465E-01 6.445272236E-05 1.466725532E-12
 -4.241812909E-01 0.000000000E+00 0.000000000E+00 2.061522409E-01 2.061928232E-06 -8.668404729E-11 1.437201223E+01 8.749694101E+01 5.981145418E+00 4.299212105E-01 6.635835335E-05 1.689745291E-12
 -3.849674420E-01 0.000000000E+00 0.000000000E+00 2.220999340E-01 2.071135567E-06 -8.328051460E-11 1.407556670E+01 8.620395755E+01 5.945610930E+00 4.645630208E-01 6.818767479E-05 1.929176078E-12
 -3.490056592E-01 0.000000000E+00 0.000000000E+00 2.382620898E-01 2.072859604E-06 -8.034265106E-11 1.375761146E+01 8.480845507E+01 5.906900472E+00 5.000009620E-01 6.988333614E-05 2.182648928E-12
 -3.160491843E-01 0.000000000E+00 0.000000000E+00 2.545774090E-01 2.068306955E-06 -7.784488678E-11 1.341980859E+01 8.331568693E+01 5.865068448E+00 5.361424093E-01 7.138797871E-05 2.447467060E-12
 -2.858674840E-01 0.000000000E+00 0.000000000E+00 2.709934760E-01 2.057401826E-06 -7.571097563E-11 1.306399453E+01 8.173164420E+01 5.820186534E+00 5.729123839E-01 7.265804777E-05 2.720713898E-12
 -2.582454638E-01 0.000000000E+00 0.000000000E+00 2.874493678E-01 2.035491905E-06 -7.382906238E-11 1.269249334E+01 8.006452353E+01 5.772387549E+00 6.102140705E-01 7.368802387E-05 2.999206793E-12
 -2.329826857E-01 0.000000000E+00 0.000000000E+00 3.038528427E-01 1.992715808E-06 -7.208820581E-11 1.230863768E+01 7.832723446E+01 5.721941884E+00 6.478740553E-01 7.450566210E-05 3.279614658E-12
 -2.098925948E-01 0.000000000E+00 0.000000000E+00 3.200713473E-01 1.920484734E-06 -7.041807803E-11 1.191706915E+01 7.653903157E+01 5.669315769E+00 6.856150687E-01 7.510287803E-05 3.558968221E-12
 -1.888017593E-01 0.000000000E+00 0.000000000E+00 3.359493813E-01 1.816609146E-06 -6.881739749E-11 1.152337126E+01 7.472414517E+01 5.615147511E+00 7.230884588E-01 7.543349682E-05 3.834718548E-12
 -1.695491287E-01 0.000000000E+00 0.000000000E+00 3.513373033E-01 1.683376718E-06 -6.731350050E-11 1.113323737E+01 7.290818240E+01 5.560153869E+00 7.599373609E-01 7.572343950E-05 4.103872055E-12
 -1.519853119E-01 0.000000000E+00 0.000000000E+00 3.661100844E-01 1.524731449E-06 -6.593236019E-11 1.075181874E+01 7.111517600E+01 5.505045950E+00 7.958413804E-01 7.615800800E-05 4.363707719E-12
 -1.359718782E-01 0.000000000E+00 0.000000000E+00 3.804737020E-01 1.808912283E-06 -1.326739489E-09 1.037671038E+01 6.934014627E+01 5.449955561E+00 8.311026412E-01 7.662942024E-05 4.618625425E-12
 -1.213806844E-01 0.000000000E+00 0.000000000E+00 3.934563723E-01 1.150302753E-06 -6.353958425E-11 1.003150202E+01 6.767863159E+01 5.397055438E+00 8.637924802E-01 7.680508225E-05 4.849133869E-12
 -1.080932267E-01 0.000000000E+00 0.000000000E+00 4.059233824E-01 9.439244239E-07 -6.252962959E-11 9.698433042E+00 6.606592327E+01 5.345247812E+00 8.954663457E-01 7.691001548E-05 5.067044550E-12
 -9.600002088E-02 0.000000000E+00 0.000000000E+00 4.175763008E-01 7.286839163E-07 -6.163155784E-11 9.385217389E+00 6.453484076E+01 5.295358208E+00 9.254975588E-01 7.679271008E-05 5.256392503E-12
 -8.500000994E-02 0.000000000E+00 0.000000000E+00 4.285161411E-01 5.083076222E-07 -6.081136499E-11 9.089796005E+00 6.307731349E+01 5.247194376E+00 9.540898250E-01 7.632075484E-05 5.411656530E-12
 -7.500000000E-02 0.000000000E+00 0.000000000E+00 4.390643086E-01 2.797330028E-07 -5.998706198E-11 8.804311522E+00 6.165586171E+01 5.199558318E+00 9.820428426E-01 7.559447202E-05 5.543605170E-12
 -6.499999909E-02 0.000000000E+00 0.000000000E+00 4.498057768E-01 2.391364680E-08 -5.897069715E-11 8.513686453E+00 6.019500868E+01 5.149895640E+00 1.010911989E+00 7.473748315E-05 5.666387743E-12
 -5.399999810E-02 0.000000000E+00 0.000000000E+00 4.613576442E-01 -2.790786522E-07 -5.760254259E-11 8.201361479E+00 5.860880442E+01 5.095142016E+00 1.042440342E+00 7.369208342E-05 5.784473816E-12
 -4.192057205E-02 0.000000000E+00 0.000000000E+00 4.740820581E-01 -6.315638796E-07 -5.589365053E-11 7.858053559E+00 5.684496764E+01 5.033208027E+00 1.077775189E+00 7.228760663E-05 5.890228150E-12
 -2.867813342E-02 0.000000000E+00 0.000000000E+00 4.880073258E-01 -1.039411857E-06 -5.381960396E-11 7.484038168E+00 5.489797244E+01 4.963504900E+00 1.117210482E+00 7.042849006E-05 5.973376184E-12
 -1.418491149E-02 0.000000000E+00 0.000000000E+00 5.029250064E-01 -1.496689422E-06 -5.133779257E-11 7.086055675E+00 5.279545113E+01 4.886557999E+00 1.160405822E+00 6.813452620E-05 6.028306092E-12
 1.651049861E-03 0.000000000E+00 0.000000000E+00 5.186710423E-01 -2.018784672E-06 -4.965706014E-11 6.670096586E+00 5.056180036E+01 4.802731757E+00 1.207151736E+00 6.545649143E-05 6.054062500E-12
 1.892587488E-02 0.000000000E+00 0.000000000E+00 5.355253620E-01 -2.777272395E-06 -5.222971947E-11 6.231849384E+00 4.816496844E+01 4.710176744E+00 1.258593841E+00 6.242948294E-05 6.057316714E-12
 3.773981828E-02 0.000000000E+00 0.000000000E+00 5.542037840E-01 -3.809234282E-06 -5.935319209E-11 5.756639550E+00 4.550998037E+01 4.604312054E+00 1.317435401E+00 5.903641700E-05 6.052569553E-12
 5.819720632E-02 0.000000000E+00 0.000000000E+00 5.751595286E-01 -4.841277968E-06 -6.054651802E-11 5.237239303E+00 4.253419688E+01 4.481219270E+00 1.385976996E+00 5.530808940E-05 6.062982437E-12
 8.040635589E-02 0.000000000E+00 0.000000000E+00 5.980023287E-01 -5.855846723E-06 -4.746114365E-11 4.689647533E+00 3.930412721E+01 4.341705557E+00 1.464062382E+00 5.141839796E-05 6.114394854E-12
 1.044794711E-01 0.000000000E+00 0.000000000E+00 6.217646836E-01 -7.086157890E-06 -2.626681892E-11 4.144522572E+00 3.598105424E+01 4.190811268E+00 1.549449202E+00 4.761201576E-05 6.226958999E-12
 1.305325169E-01 0.000000000E+00 0.000000000E+00 6.455135468E-01 -8.305748912E-06 -2.232139623E-11 3.628245320E+00 3.271798750E+01 4.034244771E+00 1.639573798E+00 4.407927261E-05 6.415259134E-12
 1.586850695E-01 0.000000000E+00 0.000000000E+00 6.685859134E-01 -8.991410522E-06 -2.196504206E-11 3.156390358E+00 2.961839524E+01 3.876612221E+00 1.732360678E+00 4.090430477E-05 6.686430323E-12
 1.890601435E-01 0.000000000E+00 0.000000000E+00 6.904557999E-01 -8.973013391E-06 1.683415232E-11 2.737863387E+00 2.675697988E+01 3.722136542E+00 1.825748141E+00 3.806952422E-05 7.026897308E-12
 2.217839955E-01 0.000000000E+00 0.000000000E+00 7.105671896E-01 -8.589444260E-06 5.714915762E-11 2.378804126E+00 2.420166576E+01 3.575689155E+00 1.916954700E+00 3.549588295E-05 7.390395052E-12
 2.569859052E-01 0.000000000E+00 0.000000000E+00 7.283814343E-01 -8.803849737E-06 3.591681494E-11 2.082196033E+00 2.200736329E+01 3.442404529E+00 2.002594714E+00 3.311844538E-05 7.710674333E-12
 2.947979337E-01 0.000000000E+00 0.000000000E+00 7.436832319E-01 -1.018337233E-05 2.708501890E-11 1.844160379E+00 2.018144797E+01 3.325252155E+00 2.080269530E+00 3.092939464E-05 7.941333651E-12
 3.353546594E-01 0.000000000E+00 0.000000000E+00 7.568526064E-01 -1.162313878E-05 6.209894702E-11 1.652177114E+00 1.865887296E+01 3.222522620E+00 2.150520069E+00 2.893613539E-05 8.084603344E-12
 3.787928938E-01 0.000000000E+00 0.000000000E+00 7.688028438E-01 7.087221853E-08 4.551573227E-09 1.485221405E+00 1.730554034E+01 3.128311144E+00 2.216188615E+00 2.707542763E-05 8.175644495E-12
 4.252513756E-01 0.000000000E+00 0.000000000E+00 7.800366255E-01 -1.049200959E-05 -1.259997224E-10 1.343224128E+00 1.609450729E+01 3.037360809E+00 2.282935262E+00 2.539436974E-05 8.267691903E-12
 4.748704474E-01 0.000000000E+00 0.000000000E+00 7.911810147E-01 -9.740401636E-06 -2.130736132E-10 1.207546901E+00 1.491548635E+01 2.946284289E+00 2.351082577E+00 2.375921011E-05 8.369066443E-12
 5.277917131E-01 0.000000000E+00 0.000000000E+00 8.021387130E-01 -9.981703935E-06 -2.003518626E-10 1.082237555E+00 1.379259002E+01 2.855441825E+00 2.421270410E+00 2.219541478E-05 8.480743381E-12
 5.841576800E-01 0.000000000E+00 0.000000000E+00 8.127646719E-01 -1.072266599E-05 -1.390622747E-10 9.684120723E-01 1.274014773E+01 2.766170349E+00 2.492614748E+00 2.070823770E-05 8.589910485E-12
 6.441113857E-01 0.000000000E+00 0.000000000E+00 8.229453176E-01 -1.119977545E-05 -1.011219614E-10 8.664084039E-01 1.176667438E+01 2.679563265E+00 2.564289413E+00 1.930314401E-05 8.685691646E-12
 7.077960124E-01 0.000000000E+00 0.000000000E+00 8.326256081E-01 -1.116423177E-05 -7.394282983E-11 7.757172283E-01 1.087331868E+01 2.596222385E+00 2.635751830E+00 1.798188278E-05 8.761447525E-12
 7.753544894E-01 0.000000000E+00 0.000000000E+00 8.417718753E-01 -1.090662349E-05 3.750615800E-11 6.955749284E-01 1.005872593E+01 2.516581505E+00 2.706522000E+00 1.674471100E-05 8.812188044E-12
 8.469290874E-01 0.000000000E+00 0.000000000E+00 8.503482016E-01 -1.077402993E-05 2.872852827E-10 6.252429498E-01 9.321499785E+00 2.441108910E+00 2.776016634E+00 1.559188163E-05 8.832698555E-12
 9.226610049E-01 0.000000000E+00 0.000000000E+00 8.583223022E-01 -1.099490531E-05 6.170154306E-10 5.639623196E-01 8.659625070E+00 2.370244496E+00 2.843598476E+00 1.452248431E-05 8.817474713E-12
 1.002689950E+00 0.000000000E+00 0.000000000E+00 8.656891956E-01 -1.166835504E-05 9.140449314E-10 5.108135759E-01 8.068756847E+00 2.304184428E+00 2.908796709E+00 1.353611262E-05 8.765914613E-12
 1.087153720E+00 0.000000000E+00 0.000000000E+00 8.724940596E-01 -1.250522987E-05 1.062428182E-09 4.646323922E-01 7.540906263E+00 2.242663889E+00 2.971574078E+00 1.263721320E-05 8.691939417E-12
 1.176187778E+00 0.000000000E+00 0.000000000E+00 8.788310459E-01 -1.294776530E-05 9.342400947E-10 4.240988950E-01 7.065074019E+00 2.184944065E+00 3.032415424E+00 1.182235079E-05 8.610044271E-12
 1.269924836E+00 0.000000000E+00 0.000000000E+00 8.848131216E-01 -1.280264826E-05 4.566448836E-10 3.879774133E-01 6.629913666E+00 2.130073920E+00 3.092118097E+00 1.107598933E-05 8.523819107E-12
 1.368494437E+00 0.000000000E+00 0.000000000E+00 8.905362201E-01 -1.237824510E-05 -2.409019460E-10 3.553230240E-01 6.226410428E+00 2.077227068E+00 3.151451398E+00 1.038401493E-05 8.434646015E-12
 1.472022546E+00 0.000000000E+00 0.000000000E+00 8.960613082E-01 -1.199872705E-05 -8.219784107E-10 3.255260402E-01 5.848847525E+00 2.025881621E+00 3.210933025E+00 9.737163019E-06 8.343274282E-12
 1.580631150E+00 0.000000000E+00 0.000000000E+00 9.014156429E-01 -1.174898362E-05 -9.526607442E-10 2.982345875E-01 5.494265936E+00 1.975817666E+00 3.270783733E+00 9.130502299E-06 8.250139158E-12
 1.694437865E+00 0.000000000E+00 0.000000000E+00 9.066024683E-01 -1.165322081E-05 -5.201877695E-10 2.732514088E-01 5.161457822E+00 1.927033500E+00 3.330979192E+00 8.561871990E-06 8.155497286E-12
 1.813555561E+00 0.000000000E+00 0.000000000E+00 9.116123662E-01 -1.178042483E-05 3.126804620E-10 2.504490284E-01 4.850033310E+00 1.879645428E+00 3.391338626E+00 8.030398426E-06 8.059450654E-12
 1.938091998E+00 0.000000000E+00 0.000000000E+00 9.164338938E-01 -1.211411148E-05 1.213965977E-09 2.297096004E-01 4.559676517E+00 1.833790663E+00 3.451630029E+00 7.535321320E-06 7.961963412E-12
 2.068149479E+00 0.000000000E+00 0.000000000E+00 9.210609138E-01 -1.249166682E-05 1.875823719E-09 2.108940481E-01 4.289706428E+00 1.789556997E+00 3.511660382E+00 7.075309559E-06 7.862954855E-12
 2.203824523E+00 0.000000000E+00 0.000000000E+00 9.254945383E-01 -1.273838177E-05 2.182295677E-09 1.938411752E-01 4.039018573E+00 1.746961891E+00 3.571313605E+00 6.648377559E-06 7.762407975E-12
 2.345207557E+00 0.000000000E+00 0.000000000E+00 9.297407100E-01 -1.280769831E-05 2.300094900E-09 1.783840441E-01 3.806285400E+00 1.705974196E+00 3.630533056E+00 6.252204552E-06 7.660402635E-12
 2.492382630E+00 0.000000000E+00 0.000000000E+00 9.338066878E-01 -1.277190552E-05 2.549373617E-09 1.643661254E-01 3.590186092E+00 1.666547871E+00 3.689281600E+00 5.884495507E-06 7.557072595E-12
 2.645427149E+00 0.000000000E+00 0.000000000E+00 9.377611395E-01 -1.341614931E-05 1.133912792E-07 1.512285053E-01 3.384326182E+00 1.628089310E+00 3.747742155E+00 5.534304958E-06 7.452941710E-12
 2.804411643E+00 0.000000000E+00 0.000000000E+00 9.414228659E-01 -1.269035033E-05 4.550221797E-09 1.401071344E-01 3.203225325E+00 1.592226841E+00 3.805168399E+00 5.226323978E-06 7.346943783E-12
 2.969399545E+00 0.000000000E+00 0.000000000E+00 9.449832969E-01 -1.268331719E-05 6.493130877E-09 1.296327142E-01 3.030311461E+00 1.557272658E+00 3.862178569E+00 4.932255124E-06 7.240343967E-12
 3.140447009E+00 0.000000000E+00 0.000000000E+00 9.483851719E-01 -1.269847737E-05 8.916886146E-09 1.201242567E-01 2.869853033E+00 1.523749648E+00 3.918478202E+00 4.659326790E-06 7.132842117E-12
 3.317602750E+00 0.000000000E+00 0.000000000E+00 9.516338504E-01 -1.275413560E-05 1.305048788E-08 1.114890528E-01 2.720956025E+00 1.491621209E+00 3.974010917E+00 4.405984112E-06 7.024540482E-12
 3.500907908E+00 0.000000000E+00 0.000000000E+00 9.547355649E-01 -1.287679438E-05 1.818531865E-08 1.036411345E-01 2.582748543E+00 1.460841506E+00 4.028737701E+00 4.170727498E-06 6.915549862E-12
 3.690395945E+00 0.000000000E+00 0.000000000E+00 9.576975596E-01 -1.307859575E-05 2.337385345E-08 9.650017186E-02 2.454367868E+00 1.431352217E+00 4.082644922E+00 3.952092843E-06 6.806003619E-12
 3.886092572E+00 0.000000000E+00 0.000000000E+00 9.605283771E-01 -1.333925888E-05 2.786339728E-08 8.999140970E-02 2.334965999E+00 1.403082794E+00 4.135748759E+00 3.748655299E-06 6.696042276E-12
 4.088015695E+00 0.000000000E+00 0.000000000E+00 9.632372040E-01 -1.360365599E-05 2.914001324E-08 8.404546444E-02 2.223711570E+00 1.375950845E+00 4.188095529E+00 3.559020392E-06 6.585819107E-12
 4.296175399E+00 0.000000000E+00 0.000000000E+00 9.658342187E-01 -1.382477282E-05 4.112170120E-08 7.859909604E-02 2.119812953E+00 1.349866889E+00 4.239759125E+00 3.381875105E-06 6.475448550E-12
 4.510573955E+00 0.000000000E+00 0.000000000E+00 9.683300523E-01 -1.398632207E-05 9.067142778E-08 7.359328751E-02 2.022487052E+00 1.324727450E+00 4.290852709E+00 3.215998072E-06 6.365113371E-12
 4.731205853E+00 0.000000000E+00 0.000000000E+00 9.707387174E-01 -1.410422469E-05 1.443617390E-07 6.897245474E-02 1.930951884E+00 1.300411186E+00 4.341551999E+00 3.060228774E-06 6.255108172E-12
 4.958057868E+00 0.000000000E+00 0.000000000E+00 9.730727197E-01 -1.422169647E-05 1.431625108E-07 6.468525033E-02 1.844442565E+00 1.276785755E+00 4.392067274E+00 2.913307979E-06 6.145800844E-12
 5.191109142E+00 0.000000000E+00 0.000000000E+00 9.753449868E-01 -1.429628161E-05 -3.283821315E-08 6.069219499E-02 1.762382809E+00 1.253751988E+00 4.442576463E+00 2.774150705E-06 6.037386726E-12
 5.430331303E+00 0.000000000E+00 0.000000000E+00 9.775551063E-01 -1.394942678E-05 -4.665398986E-07 5.696980240E-02 1.684480955E+00 1.231285919E+00 4.493078232E+00 2.642200655E-06 5.929693865E-12
 5.675688597E+00 0.000000000E+00 0.000000000E+00 9.796919112E-01 -1.334798582E-05 -9.538917005E-07 5.352647605E-02 1.611121375E+00 1.209552628E+00 4.543165919E+00 2.518043001E-06 5.821208312E-12
 5.927138052E+00 0.000000000E+00 0.000000000E+00 9.817444860E-01 -1.301923939E-05 -1.764777028E-06 5.036545419E-02 1.542584912E+00 1.188699277E+00 4.592436845E+00 2.402029700E-06 5.714389361E-12
 6.184629658E+00 0.000000000E+00 0.000000000E+00 9.836427190E-01 -1.260909382E-05 -3.787395983E-06 4.755135877E-02 1.480546153E+00 1.169345998E+00 4.639212073E+00 2.296544975E-06 5.612187932E-12
 6.448106571E+00 0.000000000E+00 0.000000000E+00 9.852490565E-01 -1.183040542E-05 -4.948582107E-06 4.522837980E-02 1.428546156E+00 1.152762582E+00 4.680058064E+00 2.207091389E-06 5.513178306E-12
 6.717505334E+00 0.000000000E+00 0.000000000E+00 9.864842518E-01 -1.100275204E-05 -1.857361158E-06 4.346488087E-02 1.388543024E+00 1.139782042E+00 4.712507990E+00 2.137367865E-06 5.414624539E-12
 6.992756119E+00 0.000000000E+00 0.000000000E+00 9.874665136E-01 -1.028206580E-05 3.361067380E-06 4.211677778E-02 1.357636741E+00 1.129591830E+00 4.738423246E+00 2.082709043E-06 5.312454470E-12
 7.273782977E+00 0.000000000E+00 0.000000000E+00 9.884524851E-01 -1.042972858E-05 5.801104184E-06 4.083356344E-02 1.327951840E+00 1.119641613E+00 4.764188212E+00 2.029565135E-06 5.206147033E-12
 7.560504119E+00 0.000000000E+00 0.000000000E+00 9.896452059E-01 -1.208809975E-05 4.009735500E-06 3.932217025E-02 1.292639252E+00 1.107614224E+00 4.795784931E+00 1.967314926E-06 5.101486893E-12
 7.852832191E+00 0.000000000E+00 0.000000000E+00 9.910926974E-01 -1.422565059E-05 8.099793211E-07 3.751939172E-02 1.249999805E+00 1.092836723E+00 4.835196131E+00 1.894141918E-06 5.003544768E-12
 8.150674576E+00 0.000000000E+00 0.000000000E+00 9.927246412E-01 -1.693404296E-05 -7.230460915E-05 3.551183350E-02 1.202094966E+00 1.076038485E+00 4.880449987E+00 1.813241779E-06 4.910370560E-12
 8.453933695E+00 0.000000000E+00 0.000000000E+00 9.943356187E-01 -1.224693912E-05 -2.459277127E-06 3.364821390E-02 1.156432455E+00 1.059359504E+00 4.927087623E+00 1.736599559E-06 4.818584976E-12
 8.762507329E+00 0.000000000E+00 0.000000000E+00 9.958639981E-01 -3.771061956E-06 -1.569221194E-06 3.191736967E-02 1.113634763E+00 1.043508437E+00 4.971979198E+00 1.664544032E-06 4.726569607E-12
 9.076288935E+00 0.000000000E+00 0.000000000E+00 9.972224680E-01 1.094337120E-05 1.022384198E-07 3.043153069E-02 1.076368388E+00 1.029407315E+00 5.012722331E+00 1.601176019E-06 4.633630202E-12
 9.395167974E+00 0.000000000E+00 0.000000000E+00 9.984004802E-01 2.820222671E-05 1.366027623E-06 2.918494786E-02 1.044697754E+00 1.017192889E+00 5.048668454E+00 1.546482314E-06 4.540162837E-12
 9.719030247E+00 0.000000000E+00 0.000000000E+00 9.994177460E-01 3.914921860E-05 1.874077213E-06 2.813907902E-02 1.017824346E+00 1.006655114E+00 5.080183418E+00 1.499215536E-06 4.447763815E-12
